id,author_id,author,timestamp,text,followers
1.57486e+18,3121267502.0,ParodyMusk,2022-09-27T20:46:25.000Z,@VolvoGroup Nice! See this one @elonmusk,2162
1.57486e+18,1.53428e+18,Fishbacon69,2022-09-27T20:46:22.000Z,@elonmusk A lot of the lies come right from the white house propagandists division.,610
1.57486e+18,1.15152e+18,TeslaSynopsis,2022-09-27T20:46:17.000Z,@MatchasmMatt Looks easy but it is not. @elonmusk will we see this on Friday?,993
1.57486e+18,3234739550.0,RajabAmetz,2022-09-27T20:46:09.000Z,"@elonmusk Hi there\n\ni want to inform you the most potential coin of the year, that is tom coin TMC \n\n0x8f1fe4e6707cd4236b704759d2ee15166c68183a\n\nPlease follow our twitter @Tomcoin_Bsc_\n\nbuy now before too late\n\n#tomcoinbsc #tomcoin",98
1.57486e+18,7.46031e+17,roomen123,2022-09-27T20:46:06.000Z,@elonmusk LoL 😂,37
1.57486e+18,3234739550.0,RajabAmetz,2022-09-27T20:46:04.000Z,"@elonmusk Hi there\n\ni want to inform you the most potential coin of the year, that is tom coin TMC \n\n0x8f1fe4e6707cd4236b704759d2ee15166c68183a\n\nPlease follow our twitter @Tomcoin_Bsc_\n\nbuy now before too late\n\n#tomcoinbsc #tomcoin",98
1.57486e+18,1.43549e+18,xdianalandx,2022-09-27T20:45:58.000Z,@SpadersNFTs @PiaPanda96 @musicphantom69 @MaximoBanksy @CCuntamed @tearsintherain1 @DogeAccept @YeshuaisSavior @bugaloo_2 @TheDogeSon1 @devine1jojo @JoleneBlahahaha @forge_work @Muhamma39693128 @TeslaJesus69420 @orbulon_v7 @Twitter @DrawThisTweet @YourHomeMars @dogecoin @Tesla @SpaceX @elonmusk @kimbal @neuralink @boringcompany You're one of a kind James Simard 915 vs All Y'all NFT Artist Gallery\n\n❤️ I love you ❤️,2152
1.57486e+18,3234739550.0,RajabAmetz,2022-09-27T20:45:58.000Z,"@elonmusk Hi there\n\ni want to inform you the most potential coin of the year, that is tom coin TMC \n\n0x8f1fe4e6707cd4236b704759d2ee15166c68183a\n\nPlease follow our twitter @Tomcoin_Bsc_\n\nbuy now before too late\n\n#tomcoinbsc #tomcoin",98
1.57486e+18,1.01606e+18,teslaownersSV,2022-09-27T20:45:56.000Z,@X4Tesla @DriveTeslaca @Tesla @elonmusk @TOCNYS @TeslaClubWI @TeslaOwnersEBay @KentuckyToc @TOCAlberta @TOCNewEngland @TOCPenn @toc https://t.co/Gu7lXUqoCq,557253
1.57486e+18,1.42335e+18,WvuDuke,2022-09-27T20:45:55.000Z,"@corpuscollossus @VICE @elonmusk That was at least prior to 2006.  That's what, '77, carry the 6, 19 years old.  Since 17 years ago, her stance has changed as she grew up.\n\n...[he] had made “mistakes,” notably the racial laws, his authoritarianism and entering World War II on the side of Germany.",117
1.57486e+18,1.54298e+18,ElenaSabrinaEl1,2022-09-27T20:45:54.000Z,@elonmusk I wanna b  like you please,71
1.57486e+18,1.40531e+18,callmemrrikard,2022-09-27T20:45:51.000Z,@elonmusk https://t.co/Jvre9CdMzx,570
1.57486e+18,15803272.0,Christopher35,2022-09-27T20:45:46.000Z,@AngoraGoatLady @elonmusk Then do some research. Stop worrying me. 😶‍🌫️,369
1.57486e+18,1.54298e+18,ElenaSabrinaEl1,2022-09-27T20:45:33.000Z,@elonmusk Yes bro help me,71
1.57486e+18,9.83824e+17,SeanM42411766,2022-09-27T20:45:32.000Z,@JoeTegtmeyer @teslascope @DerekZ47 @nicka727 @elonmusk @johnkrausphotos Patiently waiting for the camera upgrade 🥺,1565
1.57486e+18,1.51173e+18,PaulVanderM60,2022-09-27T20:45:26.000Z,@AllThingsTSLA @elonmusk @teslaownersSV @EvaFoxU @DimaZeniuk @chicago_glenn @Tesla @TeslaMotorsCZ @29deIaysIater @DirtyTesLa Love this color!,10
1.57486e+18,1.52146e+18,TonyNJ54,2022-09-27T20:45:26.000Z,@corey_aronson @Guylouis @elonmusk I just had my 1st FSD drive. Still a little weirded out about letting the car make turns across traffic… so does it really see all the oncoming traffic or do you have to prepare to take over at every turn?,160
1.57486e+18,9.02083e+17,SpadersNFTs,2022-09-27T20:45:25.000Z,@PiaPanda96 @musicphantom69 @MaximoBanksy @CCuntamed @tearsintherain1 @DogeAccept @YeshuaisSavior @bugaloo_2 @xdianalandx @TheDogeSon1 @devine1jojo @JoleneBlahahaha @forge_work @Muhamma39693128 @TeslaJesus69420 @orbulon_v7 @Twitter @DrawThisTweet @YourHomeMars @dogecoin @Tesla @SpaceX @elonmusk @kimbal @neuralink @boringcompany Indeed...sorry been busy today,142
1.57486e+18,1.21432e+18,pascal__2k,2022-09-27T20:45:22.000Z,@BLKMDL3 @elonmusk this is unacceptable!,300
1.57486e+18,1.45838e+18,JessicaRehrig33,2022-09-27T20:45:22.000Z,"@RationalEtienne @elonmusk @wanda_hudson @WR4NYGov @TeslaBoomerMama @LaurenRow5 @EvaFoxU @EliBurton_ @wyldeAF @arctechinc Sharing ideas is fun if the other person is open minded, creative and intelligent",822
1.57486e+18,1700200116.0,GNadaff,2022-09-27T20:45:17.000Z,@elonmusk Crass meme if you ask me,25
1.57486e+18,206367399.0,Jooreka,2022-09-27T20:45:17.000Z,"@elonmusk @rknapp_12 @Tesla @thirdrowtesla Hi @elonmusk, still coming soon?",61
1.57486e+18,424459143.0,wakemeupGM,2022-09-27T20:45:14.000Z,@Neal53895744 @DrAseemMalhotra @DoctorTro @BrianLenzkes @AlexBerenson @DrJBhattacharya @zoeharcombe @FatEmperor @jordanbpeterson @rustyrockets @joerogan @elonmusk So sorry,1015
1.57486e+18,1.38969e+18,AshkanAkhteh,2022-09-27T20:45:13.000Z,@elonmusk #مهسا_امینی\n#OpIran \n#مهسا_امینی    \n#OpIran,71
1.57486e+18,1.28084e+18,AbadSafa,2022-09-27T20:45:12.000Z,@CafeEnGranos @elonmusk 🤦‍♀️🤣,1151
1.57486e+18,1.55179e+18,Gus2089603005,2022-09-27T20:45:11.000Z,"@JeremyCorbell @FullStackLogan @drdrew That would be really nice! Do you have any time of release of that second film?\n\nAlso, connect Lazar with @elonmusk so they can analize that 115 Lazar have somewhere, maybe @joerogan can help😉",18
1.57486e+18,9.02083e+17,SpadersNFTs,2022-09-27T20:45:09.000Z,@musicphantom69 @MaximoBanksy @CCuntamed @tearsintherain1 @DogeAccept @YeshuaisSavior @bugaloo_2 @xdianalandx @TheDogeSon1 @devine1jojo @JoleneBlahahaha @forge_work @Muhamma39693128 @PiaPanda96 @TeslaJesus69420 @orbulon_v7 @Twitter @DrawThisTweet @YourHomeMars @dogecoin @Tesla @SpaceX @elonmusk @kimbal @neuralink @boringcompany Me too...but I also know yall strong 💪 and can deal with just about anything by yourselves.,142
1.57486e+18,1038084229.0,JamieMcullough,2022-09-27T20:45:06.000Z,@jchybow @RealDanODowd @elonmusk What's more telling is why does Tesla have these tests in their code? This is Volkswagen all over again. \n\nIt's way easier to program hopscotch than actual environmental conditions. Be interesting to see if they cheated these safety scores. \n\nhttps://t.co/sj0IctThLa,173
1.57486e+18,1.37598e+18,dlsmqs,2022-09-27T20:44:58.000Z,Mine is already all set for the trip with @elonmusk 🚀\n\n@PoSers_NFT #posertime https://t.co/uXndbZeln1,1342
1.57486e+18,2887821693.0,Jacolbi_LV,2022-09-27T20:44:56.000Z,@elonmusk https://t.co/WnHdoO3qn0,465
1.57486e+18,1.48164e+18,WeezyTV1,2022-09-27T20:44:40.000Z,"@elonmusk give me 3,6 million dollars",0
1.57486e+18,1.53946e+18,Aragorn92022458,2022-09-27T20:44:33.000Z,"@ElNecio_Cuba @MultaniLuis @Cubanito_Cu @Dvdzov @raudel_leon @elguayabero59 @AlexdelaSerna2 @FrankLopezCuba @RafelitoRojo @RojoDCorazn1 @REDROJA4 Niña, a ti nadie te pide nada, tú eres simplemente un mo-jón humano usado X comunistas asesinos, cómo te crees cosas, yeguaza\n#CubaEstadoTerrorista \n@BillGates \n#CubanDictatorshipIsKillingUs \n#SocialismoEsMiseria\n@alexotaola \n#ComunismoEsMuerte \n@elonmusk \n#StarlinkCuba\n#SOSCuba",107
1.57486e+18,1.05086e+18,TeslaClubWI,2022-09-27T20:44:32.000Z,@TeslaOwnersEBay @X4Tesla @DriveTeslaca @Tesla @elonmusk @TOCNYS @teslaownersSV @KentuckyToc @TOCAlberta @TOCNewEngland @TOCPenn @toc Yep!!,1272
1.57486e+18,62152449.0,olostan,2022-09-27T20:44:29.000Z,@elonmusk @elonmusk doesn't he wonder about 10x advertising printed and put into mailboxes? Why not just open Google :),322
1.57486e+18,54190474.0,jess77ica,2022-09-27T20:44:23.000Z,@elonmusk https://t.co/NvKSw70kH1,71
1.57486e+18,8.78175e+17,itz_Drak,2022-09-27T20:44:22.000Z,The top 1% if ur readin this buy me some wheels!!! @elonmusk,63
1.57486e+18,1.4214e+18,JesusYo39225402,2022-09-27T20:44:19.000Z,@SilverBallerWiz @elonmusk @PsychonautApeD @WoahJonny @GengethKhan @AP_Spicy_ https://t.co/UX9KrkapNt,540
1.57486e+18,9.83824e+17,SeanM42411766,2022-09-27T20:44:18.000Z,@TeslaSynopsis @JoeTegtmeyer @wanda_hudson @teslascope @DerekZ47 @nicka727 @elonmusk @johnkrausphotos Starting in late 2016 approx from Oct builds and on. Easy way to tell is that they have the side repeater cameras and b pillar camera already installed.,1565
1.57486e+18,222119171.0,akeelahmed11,2022-09-27T20:44:17.000Z,@elonmusk @MuskUniversity @MuskUniversity @elonmusk I need 1500$ loan for my Studies...  Will try to pay it back in 6 months. Can you please help me out.?,7
1.57486e+18,1.37869e+18,MoosaAlizadeh,2022-09-27T20:44:15.000Z,@elonmusk #MahsaAmini #OpIran,8
1.57486e+18,131112237.0,erhankarakus_,2022-09-27T20:44:13.000Z,@elonmusk Step app,32
1.57486e+18,116425621.0,ahmet_kiraz,2022-09-27T20:44:10.000Z,@MehdiKartal1253 @Turkcell @VodafoneTR @TurkTelekom Senin işi @umitonaltr  çözer benden söylemesi. Çözemes de kesin @elonmusk  çözer.,640
1.57486e+18,631002087.0,Jimda_T_Mariano,2022-09-27T20:44:09.000Z,@elonmusk This is an amazing shot 💜💜,153
1.57486e+18,54190474.0,jess77ica,2022-09-27T20:44:06.000Z,@elonmusk https://t.co/NqDkPuy2yZ,71
1.57486e+18,9.6427e+17,MrSubsidiarity,2022-09-27T20:44:00.000Z,"@geomellen @josemurilo @froomkin Most of them because of government policy, no less. Looking at you @elonmusk!",540
1.57486e+18,1.54233e+18,WesternVetLT,2022-09-27T20:43:57.000Z,@elonmusk very perceptive,378
1.57486e+18,1.14549e+18,PlantagenetXXV,2022-09-27T20:43:54.000Z,Awh-come-on @elonmusk,110
1.57486e+18,1.55601e+18,StarFish_lovesU,2022-09-27T20:43:53.000Z,@elonmusk Hahaha 😝!,13
1.57486e+18,1.5192e+18,SaveLibertyUS,2022-09-27T20:43:53.000Z,@RenataKonkoly @elonmusk Which one is Saxon? https://t.co/bHFNNrUGSx,239
1.57486e+18,1.48385e+18,as_brookes,2022-09-27T20:43:52.000Z,no lets push the boat a little bit for a phone call @elonmusk,116
1.57486e+18,1003777482.0,AnnevanLeur,2022-09-27T20:43:51.000Z,@mfstern Is it me or is @elonmusk insufferably boring?,2423
1.57486e+18,1.53144e+18,homejonesjr,2022-09-27T20:43:48.000Z,@elonmusk This is 🧢. Where’s the videos of the launch?,68
1.57486e+18,1957568797.0,JohnnaCrider1,2022-09-27T20:43:39.000Z,@JoeTegtmeyer @teslascope @DerekZ47 @nicka727 @elonmusk @johnkrausphotos Congrats :),57518
1.57486e+18,106950770.0,zachgilbert,2022-09-27T20:43:38.000Z,"@klwtts @Tesla @elonmusk @elonmusk this doesn’t come across well. Mind you I don’t know the whole story, but I assume @klwtts is telling the truth.",1122
1.57486e+18,242111205.0,Hynek_Maneuver,2022-09-27T20:43:34.000Z,@elonmusk Get yo asteroid out earths path!,2033
1.57486e+18,1.55601e+18,StarFish_lovesU,2022-09-27T20:43:32.000Z,"@elonmusk Handsome boy, smart also, not surprising, bc it runs in the family, “Chip off the old tree”USA, of German ancestry “striped tiger, striped cub”( Thiland) “like father like son”(everywhere) “the apple doesn’t fall far from the tree” (?)😁",13
1.57486e+18,368339871.0,GRIP2013,2022-09-27T20:43:25.000Z,@joevaldman @2MidnightRiders @elonmusk I have at least a dozen.,966
1.57486e+18,1.37091e+18,BarePilot,2022-09-27T20:43:23.000Z,@EvasTeslaSPlaid @elonmusk 💯,344
1.57486e+18,1973621215.0,kphdog,2022-09-27T20:43:12.000Z,@elonmusk what about deso coin,36
1.57486e+18,1.27584e+18,MilitaryStart4,2022-09-27T20:43:07.000Z,@NoVaseline4you @lightersup9 @BananasNuts1 @BLINDEDBYTHEL13 @SUPERJOLLYGREE1 @SPICYMOOSEBALLS @HEREBEDRAGONS19 @GIANTMOOSEBALLS @toddhassinger11 @DONKEYKONGNUT @Thundeer20 @Bigfoothairyst1 @ohdeer77 @BANANADEER4 @chubbs172 @GODISBACK5 @gnarlyballs @nutcontroversy @GeishaJin @SmomMan @Espo11Michael @realDonaldTrump @GenFlynn @FBI @CIA @NSAGov @USArmy @usairforce @USMC @USNavy @StateDept @FCC @JamesGunn @SecretService @AirMobilityCmd @RobLowe @prattprattpratt @KidRock @jack @elonmusk @PrimeCreator2 https://t.co/6RRx8kNr4R\n442\nhttps://t.co/JBfUBvLZN1 https://t.co/HUkKg18EoA,41
1.57486e+18,1.43968e+18,nbapixelstars,2022-09-27T20:43:03.000Z,@elonmusk https://t.co/1vSvQHOlDA,982
1.57486e+18,7.06597e+17,zeek_dawson,2022-09-27T20:42:59.000Z,@ArtistDutchNFT @elonmusk @bapesclan Those space suits 🔥🔥🔥,3157
1.57486e+18,9.79818e+17,LydiaElisabethM,2022-09-27T20:42:53.000Z,@spideycyp_155 @elonmusk @lacker @ilyasut Oh yes! Good question! ❤️‍🩹❤️,19
1.57486e+18,1.23393e+18,GailAlfarATX,2022-09-27T20:42:50.000Z,So happy you can test FSD beta now @JoeTegtmeyer 🤗 you’ll love 10.69.2.2 \n🙏 @Tesla @elonmusk https://t.co/YS3rFUFJMT,52484
1.57486e+18,8.77279e+17,saavi_siddiqui,2022-09-27T20:42:49.000Z,"@elonmusk I believe there is a lot of potential in discarded waste, plastic or anything random, it can still be used as substitute material in manufacturing stuff. But we need to bring technologies with a functioning system that poor or developing countries can afford too.\n@elonmusk  ?",20
1.57486e+18,1.27877e+18,yoshida_kenshin,2022-09-27T20:42:45.000Z,@BigImpactHumans @elonmusk will open the event and then introduce to the stage….the real @elonmusk 😮 while simultaneously revealing that it was #teslaBot all along disguised as @elonmusk 🤯 😂,21
1.57486e+18,1.3215e+18,_NecrozKSDY,2022-09-27T20:42:36.000Z,@Cherry_B0omb @elonmusk Elon Musk no tiene unas Foam Runners\nElon Musk me come la pinga,489
1.57486e+18,481702226.0,screwMSM,2022-09-27T20:42:20.000Z,@ejswensson @_LibertyLady @elonmusk Me too,3677
1.57486e+18,1.45561e+18,TonyadeVitti,2022-09-27T20:42:18.000Z,@chicago_glenn @elonmusk @foxxpup @Doge4Faithful @EVASrebecca @daelmor @EvaFoxU @Ali_TeslaMY @MFrunker @BogusThought @RgvElena 🖖🤣💕,2904
1.57486e+18,1.38407e+18,Annie_W22,2022-09-27T20:42:15.000Z,@ArtistDutchNFT @elonmusk @bapesclan Love it!!! 🔥🫶🔥,2132
1.57486e+18,1.33342e+18,io_nathaniel,2022-09-27T20:42:09.000Z,@TeslaAndDoge @elonmusk Also unsolicited paper mail should be banned.,459
1.57486e+18,1.43968e+18,nbapixelstars,2022-09-27T20:42:08.000Z,@elonmusk https://t.co/1vSvQHOlDA,982
1.57486e+18,1.51889e+18,CCuntamed,2022-09-27T20:42:07.000Z,@DraganaMusk @musicphantom69 @PryZmRuleZZ @Raychii00420 @lionelclone @1st_Akkadian @tearsintherain1 @forge_work @wacojenni @TommyArikan @devine1jojo @pureheartnsoul @DavidLenartowi1 @krstnb80 @xdianalandx @SillE_llis @safferguru @alfasyawiranda @Sakalichi @DogeAccept @Elizabe21126498 @benjsequations @RENATUSInc5000 @JupitorAscendi1 @MedicineManWalk @cultureAwear @Eminem @elonmusk @occupymars42069 @SnoopDogg @jamielsimon @TeslaAiBotgirl @ING @Fact https://t.co/W9xKU3gBHV,532
1.57486e+18,92711460.0,curtiswaz69,2022-09-27T20:41:51.000Z,@elonmusk 🙄🤣,173
1.57486e+18,1675781539.0,INiallAnderson,2022-09-27T20:41:51.000Z,@rocketjunkie94 @elonmusk Heck yeee!,915
1.57486e+18,1.45838e+18,JessicaRehrig33,2022-09-27T20:41:49.000Z,@TeslaAndDoge @elonmusk People should need to take some kind of exam to write something because nobody wants to be fooled or bored while reading something.,822
1.57486e+18,1.57135e+18,Project137x,2022-09-27T20:41:47.000Z,@venturelab_ch @Innosuisse @md_machine @EricRWeinstein #psychopath @UZH_Science @guilty @elonmusk    https://t.co/s0x3t5Lo6X https://t.co/Oo6LN9mhO5,0
1.57486e+18,1.35144e+18,TeslaTomMY1,2022-09-27T20:41:43.000Z,@h8tow8 @scottwww @klwtts @Tesla @elonmusk Some show AP and other AP FSD. Why?,2484
1.57486e+18,23484299.0,Bulldozers1,2022-09-27T20:41:39.000Z,"@elonmusk No real journalism anymore, newspapers wouldn't be as wealthy as they are now if they had writers actually engaging their brains and a sense of fairness.  They use all this extra profit to spin Liberal agendas and anti- US BS, anti God, anti individual",660
1.57486e+18,27884506.0,AshrafGarda,2022-09-27T20:41:30.000Z,@elonmusk What’s the haha for? 🤷🏽‍♂️,78357
1.57486e+18,1.5192e+18,SaveLibertyUS,2022-09-27T20:41:24.000Z,@RenataKonkoly @elonmusk That’s the proof.,239
1.57486e+18,8.45696e+17,Theanatoliapost,2022-09-27T20:41:21.000Z,Elon Musk Forbes 400'de \nhttps://t.co/stqaompHqk\n@elonmusk @SpaceX #enzengin @tesla @Forbes,1579
1.57486e+18,14424096.0,nd6,2022-09-27T20:41:19.000Z,"@klwtts @Tesla @elonmusk This is not a good look @Tesla - @klwtts has probably referred hundreds, if not thousands, of potential customers to convert to actual customers!",82
1.57486e+18,1.48385e+18,as_brookes,2022-09-27T20:41:15.000Z,with a communications station like a megaphone @elonmusk? with Garry speaking live.\n\nall at once\n\nif snuck,116
1.57486e+18,1038084229.0,JamieMcullough,2022-09-27T20:41:11.000Z,@jchybow @RealDanODowd @elonmusk Obviously you haven't Googled it because none of those safety institutions have tested FSD Beta. None. Have you read the tests? I have.,173
1.57486e+18,1.48935e+18,lala0o00,2022-09-27T20:41:09.000Z,@chicago_glenn @elonmusk What means ( 😘),13
1.57486e+18,81157313.0,SetJulianFree,2022-09-27T20:41:04.000Z,@Oldboatie @DrAseemMalhotra @DoctorTro @BrianLenzkes @AlexBerenson @DrJBhattacharya @zoeharcombe @FatEmperor @jordanbpeterson @rustyrockets @joerogan @elonmusk “Orders of magnitude”!!!🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡,9269
1.57486e+18,1.5733e+18,NilufarMirzaei,2022-09-27T20:40:48.000Z,@Sima_Sabet @Madgalmusic @elonmusk #مهسا_امینی \n#OpIran,2
1.57486e+18,15803272.0,Christopher35,2022-09-27T20:40:45.000Z,@AngoraGoatLady @elonmusk Well think on a bigger scale and i won’t see your snark and raise you an insinuation. Crisscross apple sauce!😶‍🌫️,369
1.57486e+18,108070565.0,CCAerial,2022-09-27T20:40:44.000Z,@elonmusk Hey @elonmusk . This may be a surprise but I am fairly certain that #Twitter is Shadow banning you.,1932
1.57486e+18,59838948.0,HuntermRoss,2022-09-27T20:40:40.000Z,@dbeigton @theconvicted76 @elonmusk 🤣😂🤣😂🤣🤣 @RobSchneider Says YOU CAN DO ITTTTTT!,88
1.57486e+18,388934771.0,Rohitsinghroy,2022-09-27T20:40:40.000Z,@elonmusk https://t.co/9W9sEHaR2f,13
1.57486e+18,1.51889e+18,CCuntamed,2022-09-27T20:40:39.000Z,@musicphantom69 @DraganaMusk @PryZmRuleZZ @Raychii00420 @lionelclone @1st_Akkadian @tearsintherain1 @forge_work @wacojenni @TommyArikan @devine1jojo @pureheartnsoul @DavidLenartowi1 @krstnb80 @xdianalandx @SillE_llis @safferguru @alfasyawiranda @Sakalichi @DogeAccept @Elizabe21126498 @benjsequations @RENATUSInc5000 @JupitorAscendi1 @MedicineManWalk @cultureAwear @Eminem @elonmusk @occupymars42069 @SnoopDogg @jamielsimon @TeslaAiBotgirl @ING @Fact https://t.co/DKCrvC5fDl,532
1.57486e+18,4256039579.0,rbclouston,2022-09-27T20:40:33.000Z,"Hurricane Ian, Category 3 ➡️ 4, nearing Florida\n\nLikely landfall Fort Myers, Sarasota, Tampa Bay area, 28Sep\n\nSeveral feet storm surge, flooding, power outages expected\n\n2.5m people affected by evacuations\n\n🚩Storage of gasoline in plastic bags may be dynamite🧨\n\nTesla @elonmusk https://t.co/Q9IFiNxTmh",449
1.57486e+18,186497010.0,HayDu1011,2022-09-27T20:40:29.000Z,@rybaugh @elonmusk First world problems,228
1.57486e+18,1.01749e+18,ByeonChansoo,2022-09-27T20:40:16.000Z,Hardcore AI day 2 indeed. 6hrs long\n@elonmusk @WholeMarsBlog https://t.co/AyO2tmrEAN,2346
1.57486e+18,1.47258e+18,LoopnetworkAmA,2022-09-27T20:40:15.000Z,@zara726 @LoopNetwork3 Community:\nhttps://t.co/rHrl6VBjQh\nGitbook:\nhttps://t.co/GUEc7EmHQ1\n\n@LoopNetwork3 @SphynxLabs @bitgertbrise @cz_binance @vitalikbuterin @elonmusk https://t.co/ngoIHvUnkv,36
1.57486e+18,1.48385e+18,as_brookes,2022-09-27T20:40:12.000Z,with a communications station like a megaphone @elonmusk? with Gary speaking live.,116
1.57486e+18,1.47258e+18,LoopnetworkAmA,2022-09-27T20:40:11.000Z,@zara726 @LoopNetwork3 Community:\nhttps://t.co/rHrl6VBjQh\nGitbook:\nhttps://t.co/GUEc7EmHQ1\n\n@LoopNetwork3 @SphynxLabs @bitgertbrise @cz_binance @vitalikbuterin @elonmusk https://t.co/nsQyvoaXKe,36
1.57486e+18,1.41063e+18,Smit_pats,2022-09-27T20:40:06.000Z,@elonmusk Lo,116
1.57486e+18,3598304902.0,arzualmi,2022-09-27T20:40:03.000Z,@Selcoin @elonmusk Ülkede bir iç savaş ya da darbe falan olursa başvuruya gerek kalmaz bedeva hizmet verirler,89
1.57486e+18,1.20978e+18,scroogecapital,2022-09-27T20:40:01.000Z,C’mon @elonmusk… Gimme dat $TWTR settlement 🐦,4388
1.57486e+18,395207922.0,LEBOR63,2022-09-27T20:40:00.000Z,"@elonmusk Good day sir Elon, can you please sponsor me one tesla battery with 24 volts 300ah to be use for my small solar set up. The reason for this was i cannot afford monthly electric bill in the Philippines.\nThank you and hoping to hear from you soon. God bless you!\nRobel",2
1.57486e+18,1.50285e+18,RAMRANCHJET,2022-09-27T20:39:58.000Z,@elonmusk  https://t.co/A4hibIiZ2F https://t.co/acYYQfTgYY,166
1.57486e+18,1.50162e+18,hamid1234678,2022-09-27T20:39:52.000Z,Check out this item on OpenSea https://t.co/1tYI8MLKWa via @opensea  @elonmusk  just for you #nft #NFTCommunity #NFTartist,1
1.57486e+18,81157313.0,SetJulianFree,2022-09-27T20:39:42.000Z,@as1001 @JamesfWells @DrAseemMalhotra @DoctorTro @BrianLenzkes @AlexBerenson @DrJBhattacharya @zoeharcombe @FatEmperor @jordanbpeterson @rustyrockets @joerogan @elonmusk 💔💔💔,9269
1.57486e+18,388934771.0,Rohitsinghroy,2022-09-27T20:39:37.000Z,@elonmusk https://t.co/mf7wsgpzmK,13
1.57486e+18,1.43661e+18,ActonRand,2022-09-27T20:39:37.000Z,@elonmusk Last transmission from DART: Heghlu'meH QaQ jajvam,12
1.57486e+18,4457539721.0,equinoxboss,2022-09-27T20:39:37.000Z,@NITDANigeria @NgComCommission just wanna let you know that I wanna buy a Starlink by @elonmusk and I hope you won't have crazy policies that will hinder the usage. Thanks.,249
1.57486e+18,1.47676e+18,BradAda97914143,2022-09-27T20:39:35.000Z,@elonmusk Can wait to see the effects!  Maybe we just created a butterfly affect and this change will bump a bigger meteor right into our path ;),23
1.57486e+18,4418940743.0,seasquirt99,2022-09-27T20:39:27.000Z,"@elonmusk Not the good ones, although I'm sure your kid is bright.\nSaxon.\nYou remind me of Trump with ""Baron.""\nAmong your unfortunate similarities to Trump, you both have this need to advertise...I don't know what to call it...dominance, perhaps.",649
1.57486e+18,1.47258e+18,LoopnetworkAmA,2022-09-27T20:39:26.000Z,@johnny_teon @101whaale @LoopNetwork3 Community:\nhttps://t.co/rHrl6VBjQh\nGitbook:\nhttps://t.co/GUEc7EmHQ1\n\n@LoopNetwork3 @SphynxLabs @bitgertbrise @cz_binance @vitalikbuterin @elonmusk https://t.co/RzrhLVg4Jm,36
1.57486e+18,1038084229.0,JamieMcullough,2022-09-27T20:39:18.000Z,"@veimmone @schlossrb @RealDanODowd @elonmusk Oh. So you're an expert at programming environments with a complexity of O(n!)?\n\nSure... a machine can learn every road, every environment, every crosswalk situation.... After millions of generations. \n\nTrue autonomy will come this century with RFID geofence. Not this garbage.",173
1.57486e+18,1.15152e+18,TeslaSynopsis,2022-09-27T20:39:07.000Z,@theroland @elonmusk @WholeMarsBlog If you remember give me a high five in 3 years.,993
1.57486e+18,1.15152e+18,TeslaSynopsis,2022-09-27T20:38:47.000Z,@theroland @elonmusk @WholeMarsBlog It will take a very long time to perfect each task and saturate the market,993
1.57486e+18,1.47258e+18,LoopnetworkAmA,2022-09-27T20:38:46.000Z,@iMyldz34 @cz_binance Community:\nhttps://t.co/rHrl6VBjQh\nGitbook:\nhttps://t.co/GUEc7EmHQ1\n\n@LoopNetwork3 @SphynxLabs @bitgertbrise @cz_binance @vitalikbuterin @elonmusk https://t.co/ZTeHZISCDv,36
1.57486e+18,1.49674e+18,Justin91421016,2022-09-27T20:38:45.000Z,@chicago_glenn @elonmusk You: Mom can we have Elon Musk Child Support Money? \n\nYou mom: We have Child Support money at home\n\nChild Support Money at home: https://t.co/H8RpcekKMJ,0
1.57486e+18,2608683514.0,hotzeknotz,2022-09-27T20:38:40.000Z,@Forbes @elonmusk How many care?,69
1.57486e+18,1.53056e+18,musicphantom69,2022-09-27T20:38:39.000Z,@DraganaMusk @CCuntamed @PryZmRuleZZ @Raychii00420 @lionelclone @1st_Akkadian @tearsintherain1 @forge_work @wacojenni @TommyArikan @devine1jojo @pureheartnsoul @DavidLenartowi1 @krstnb80 @xdianalandx @SillE_llis @safferguru @alfasyawiranda @Sakalichi @DogeAccept @Elizabe21126498 @benjsequations @RENATUSInc5000 @JupitorAscendi1 @MedicineManWalk @cultureAwear @Eminem @elonmusk @occupymars42069 @SnoopDogg @jamielsimon @TeslaAiBotgirl @ING @Fact H3 likes warm bread salted butter...\nhttps://t.co/QmWG3Fmd1M,859
1.57486e+18,45791341.0,aakashvj,2022-09-27T20:38:30.000Z,@elonmusk @teslaownersSV @johnkrausphotos Elon and @Tesla reading road signs and painted markers needs to be prioritized for training. Too many risky mistakes with switching to turning lanes and back causing confusion with drivers following the car. Please prioritize.,95
1.57486e+18,1.3035e+18,Raystone06,2022-09-27T20:38:26.000Z,@_CryptoTrending @elonmusk Flop,78
1.57486e+18,1.57333e+18,krohakartohasan,2022-09-27T20:38:25.000Z,"@elonmusk\n hey please unblock my account \n@Selestra7\n on Twitter it got blocked due to complaints from russian wtna accounts. If you care about Ukraine, please help me",30
1.57486e+18,1.39027e+18,skitrobotsfan,2022-09-27T20:38:24.000Z,@solidogames @cz_binance @elonmusk @animocabrands @Bojikann @VitaminB_24 @lukewitter03 \n\n0xAF0bd8d57Ac238Ac161b7575cbFc3C26A2bB5e96,148
